,followers_count,in_reply_to_screen_name,created_at,text,likes,location,author,_id,retweet_count,type
108,258079,DeBraunHill,2020-03-06 18:58:00,"b'@DeBraunHill Hi!, you can read it here: Thread by @heytherehaIey: THREAD: On February 14, over 20 people (mostly wo\xe2\x80\xa6 https://t.co/23XP8PdhCV'",1,"Vancouver, British Columbia",threadreaderapp,1236003113275883521,2,Reply
109,2675,N/A,2020-03-06 18:57:28,"b'RT @JeanMarieBekon1: @heytherehaIey Just when the #ngarbuh incident is still fresh in people mind,#CAMSOLDIERS have don it again by killing\xe2\x80\xa6'",0,Douala ,DeBraunHill,1236002976432558080,4,Retweet
110,245,N/A,2020-03-06 18:57:25,b'RT @Daniel_Finnan: #Cameroon: @nytimes investigation using satellite imagery contradicts government line on massacre in Ngarbuh village. #A\xe2\x80\xa6',0,"Washington, DC",chri_relief,1236002965632270338,19,Retweet
111,245,N/A,2020-03-06 18:56:46,b'RT @DorisToyou: Great investigate imagery on #Ngarbuh #NgarbuhMassacre contradicts many stories by #Cameroon gov. We need indep. impartial\xe2\x80\xa6',0,"Washington, DC",chri_relief,1236002803811827714,5,Retweet
112,1306,N/A,2020-03-06 18:56:16,b'RT @SAdamsR2P: The evidence strongly suggests #Cameroon\xe2\x80\x99s govt is lying and that its soldiers carried out a massacre in #Ngarbuh. Excellent\xe2\x80\xa6',0,,LumSSN,1236002674220257280,8,Retweet
113,94,N/A,2020-03-06 18:50:50,"b'RT @heytherehaIey: THREAD: On February 14, over 20 people (mostly women and children) were killed in Ngarbuh village in #Cameroon. The gove\xe2\x80\xa6'",0,"New York, NY",OpenDreamsOrg,1236001309909803010,183,Retweet
114,1306,N/A,2020-03-06 18:50:08,"b""RT @Mimimefo237: NYT satellite investigation team blames gov't for Ngarbuh massacre\n\n''The government claimed it was an accident \xe2\x80\x94 but our\xe2\x80\xa6""",0,,LumSSN,1236001132926955521,17,Retweet
115,1351,N/A,2020-03-06 18:49:38,"b'RT @heytherehaIey: THREAD: On February 14, over 20 people (mostly women and children) were killed in Ngarbuh village in #Cameroon. The gove\xe2\x80\xa6'",0,"Abidjan, Yaoundé",Yannickdeubou,1236001007760560128,183,Retweet
116,1306,N/A,2020-03-06 18:48:52,b'RT @Mimimefo237: Former Indomitable Lions Assistant Captain Enoh Eyong Speaks Out On Ngarbuh Massacre\n\n\xe2\x80\x9cIt is impossible to remain indiffer\xe2\x80\xa6',0,,LumSSN,1236000813660717056,15,Retweet
117,293,N/A,2020-03-06 18:48:09,"b'RT @heytherehaIey: THREAD: On February 14, over 20 people (mostly women and children) were killed in Ngarbuh village in #Cameroon. The gove\xe2\x80\xa6'",0,,wildtypeEmily,1236000632231915520,183,Retweet
118,4079,iayongwa,2020-03-06 18:47:16,b'As part of the Ngarbuh investigation\xe2\x9e\xa1\xef\xb8\x8fhttps://t.co/304we31LWo\xe2\x86\x96\xef\xb8\x8fthis video was filmed at this Ngarbuh 2 residence\xf0\x9f\x97\xba\xef\xb8\x8f\xe2\x80\xa6 https://t.co/iEZPwBPkmT',4,Bafut,iayongwa,1236000410021670912,5,Reply
119,2684,N/A,2020-03-06 18:46:02,"b'RT @heytherehaIey: THREAD: On February 14, over 20 people (mostly women and children) were killed in Ngarbuh village in #Cameroon. The gove\xe2\x80\xa6'",0,Cameroon,LeslieIbata,1236000100993896448,183,Retweet
120,440,N/A,2020-03-06 18:45:36,"b'RT @heytherehaIey: THREAD: On February 14, over 20 people (mostly women and children) were killed in Ngarbuh village in #Cameroon. The gove\xe2\x80\xa6'",0,"Dallas, TX ",CasFangmbeng,1235999992340459533,183,Retweet
121,18929,N/A,2020-03-06 18:45:23,b'RT @DorisToyou: Great investigate imagery on #Ngarbuh #NgarbuhMassacre contradicts many stories by #Cameroon gov. We need indep. impartial\xe2\x80\xa6',0,Africa,mashanubian,1235999938024177666,5,Retweet
122,4079,N/A,2020-03-06 18:44:15,b'RT @DorisToyou: Great investigate imagery on #Ngarbuh #NgarbuhMassacre contradicts many stories by #Cameroon gov. We need indep. impartial\xe2\x80\xa6',0,Bafut,iayongwa,1235999650307379200,5,Retweet
123,502,N/A,2020-03-06 18:42:40,"b'RT @heytherehaIey: THREAD: On February 14, over 20 people (mostly women and children) were killed in Ngarbuh village in #Cameroon. The gove\xe2\x80\xa6'",0,austria-europe,dietz_123,1235999254910570497,183,Retweet
124,15,N/A,2020-03-06 18:42:30,"b'RT @heytherehaIey: THREAD: On February 14, over 20 people (mostly women and children) were killed in Ngarbuh village in #Cameroon. The gove\xe2\x80\xa6'",0,,goddybrown05,1235999213395349504,183,Retweet
125,4935,N/A,2020-03-06 18:41:30,b'Quite a powerful piece of indisputable forensic investigation...\nThis throws into serious doubt the account rendere\xe2\x80\xa6 https://t.co/otbRqWC80R',3,Sabongari - Akwaya,KwiyuhM,1235998962026504193,1,Tweet
126,348,N/A,2020-03-06 18:41:07,"b'RT @heytherehaIey: THREAD: On February 14, over 20 people (mostly women and children) were killed in Ngarbuh village in #Cameroon. The gove\xe2\x80\xa6'",0,,wanmbel,1235998862667665408,183,Retweet
127,1306,N/A,2020-03-06 18:40:50,b'RT @Daniel_Finnan: #Cameroon: @nytimes investigation using satellite imagery contradicts government line on massacre in Ngarbuh village. #A\xe2\x80\xa6',0,,LumSSN,1235998793792974848,19,Retweet
128,0,N/A,2020-03-06 18:39:52,"b'RT @heytherehaIey: Witnesses told us this house was also burnt that day, when the attackers were moving b/t Ngarbuh 3 and Ngarbuh 2. The da\xe2\x80\xa6'",0,,Gineboy2,1235998547008503808,26,Retweet
129,0,N/A,2020-03-06 18:39:39,b'RT @heytherehaIey: Witnesses say 16 of the victims (incl. 12 children) were killed at this collection of homes in Ngarbuh 3. Three building\xe2\x80\xa6',0,,Gineboy2,1235998494311186433,26,Retweet
130,15,N/A,2020-03-06 18:39:25,"b'RT @heytherehaIey: Witnesses told us this house was also burnt that day, when the attackers were moving b/t Ngarbuh 3 and Ngarbuh 2. The da\xe2\x80\xa6'",0,,goddybrown05,1235998435955953664,26,Retweet
131,4935,N/A,2020-03-06 18:38:37,"b'RT @heytherehaIey: THREAD: On February 14, over 20 people (mostly women and children) were killed in Ngarbuh village in #Cameroon. The gove\xe2\x80\xa6'",0,Sabongari - Akwaya,KwiyuhM,1235998235099123715,183,Retweet
132,4935,N/A,2020-03-06 18:38:25,"b'RT @heytherehaIey: Witnesses told us this house was also burnt that day, when the attackers were moving b/t Ngarbuh 3 and Ngarbuh 2. The da\xe2\x80\xa6'",0,Sabongari - Akwaya,KwiyuhM,1235998184079585281,26,Retweet
133,386,N/A,2020-03-06 18:38:17,"b'RT @heytherehaIey: THREAD: On February 14, over 20 people (mostly women and children) were killed in Ngarbuh village in #Cameroon. The gove\xe2\x80\xa6'",0,,nadilamani,1235998152374640640,183,Retweet
134,818,N/A,2020-03-06 18:37:34,"b'RT @heytherehaIey: THREAD: On February 14, over 20 people (mostly women and children) were killed in Ngarbuh village in #Cameroon. The gove\xe2\x80\xa6'",0,otown,vikcancina,1235997968324603905,183,Retweet
135,60,N/A,2020-03-06 18:31:52,"b'RT @heytherehaIey: THREAD: On February 14, over 20 people (mostly women and children) were killed in Ngarbuh village in #Cameroon. The gove\xe2\x80\xa6'",0,Ambazonia ,MkSoutherner,1235996537781706753,183,Retweet
136,128,N/A,2020-03-06 18:28:59,b'RT @heytherehaIey: Witnesses say 16 of the victims (incl. 12 children) were killed at this collection of homes in Ngarbuh 3. Three building\xe2\x80\xa6',0,,BigDadd97950025,1235995809382100994,26,Retweet
137,226,N/A,2020-03-06 18:27:03,"b'RT @fondem3: @heytherehaIey @ilariallegro Cameroon army is unhinged! After the Ngarbuh, they have continued with the killing of civilians i\xe2\x80\xa6'",0,,EvaristusAjefu,1235995324478566407,1,Retweet
138,226,N/A,2020-03-06 18:26:57,b'RT @heytherehaIey: The government has since established a commission of inquiry to investigate and reportedly arrested nine soldiers in con\xe2\x80\xa6',0,,EvaristusAjefu,1235995299644149760,22,Retweet
139,281475,N/A,2020-03-06 18:26:44,"b'RT @heytherehaIey: THREAD: On February 14, over 20 people (mostly women and children) were killed in Ngarbuh village in #Cameroon. The gove\xe2\x80\xa6'",0,Johannesburg,geoffreyyork,1235995243763453952,183,Retweet
140,24,N/A,2020-03-06 18:24:31,"b'RT @heytherehaIey: THREAD: On February 14, over 20 people (mostly women and children) were killed in Ngarbuh village in #Cameroon. The gove\xe2\x80\xa6'",0,South Africa,RuddyJemis,1235994687783264256,183,Retweet
141,226,N/A,2020-03-06 18:24:25,"b""RT @Mimimefo237: NYT satellite investigation team blames gov't for Ngarbuh massacre\n\n''The government claimed it was an accident \xe2\x80\x94 but our\xe2\x80\xa6""",0,,EvaristusAjefu,1235994659517849600,17,Retweet
142,614,N/A,2020-03-06 18:23:56,"b'RT @heytherehaIey: THREAD: On February 14, over 20 people (mostly women and children) were killed in Ngarbuh village in #Cameroon. The gove\xe2\x80\xa6'",0,"Agent of Hope, Jackass Central",Quancth,1235994540714029056,183,Retweet
143,128,N/A,2020-03-06 18:23:49,"b""RT @Mimimefo237: NYT satellite investigation team blames gov't for Ngarbuh massacre\n\n''The government claimed it was an accident \xe2\x80\x94 but our\xe2\x80\xa6""",0,,BigDadd97950025,1235994510850654210,17,Retweet
144,226,N/A,2020-03-06 18:23:42,"b'RT @heytherehaIey: THREAD: On February 14, over 20 people (mostly women and children) were killed in Ngarbuh village in #Cameroon. The gove\xe2\x80\xa6'",0,,EvaristusAjefu,1235994480580362248,183,Retweet
145,52,heytherehaIey,2020-03-06 18:23:41,"b'@heytherehaIey @ilariallegro Cameroon army is unhinged! After the Ngarbuh, they have continued with the killing of\xe2\x80\xa6 https://t.co/fmENGIhz01'",0,United States,fondem3,1235994474381275136,1,Reply
146,341,N/A,2020-03-06 18:23:36,b'Great investigate imagery on #Ngarbuh #NgarbuhMassacre contradicts many stories by #Cameroon gov. We need indep. im\xe2\x80\xa6 https://t.co/eZrVExsFkM',3,New York,DorisToyou,1235994457218125825,5,Tweet
147,614,N/A,2020-03-06 18:23:25,"b'RT @heytherehaIey: Witnesses told us this house was also burnt that day, when the attackers were moving b/t Ngarbuh 3 and Ngarbuh 2. The da\xe2\x80\xa6'",0,"Agent of Hope, Jackass Central",Quancth,1235994407670702081,26,Retweet
148,226,N/A,2020-03-06 18:23:11,b'RT @Daniel_Finnan: #Cameroon: @nytimes investigation using satellite imagery contradicts government line on massacre in Ngarbuh village. #A\xe2\x80\xa6',0,,EvaristusAjefu,1235994352104681472,19,Retweet
149,16,N/A,2020-03-06 18:23:11,"b'RT @heytherehaIey: THREAD: On February 14, over 20 people (mostly women and children) were killed in Ngarbuh village in #Cameroon. The gove\xe2\x80\xa6'",0,,George40511248,1235994348556292096,183,Retweet
150,226,N/A,2020-03-06 18:22:51,"b'RT @pabiedu1: Int\xe2\x80\x99l leaders, what will you do to #StopTheGenocideinSouthernCameroons? Silence is no longer an option post the Ngarbuh Massa\xe2\x80\xa6'",0,,EvaristusAjefu,1235994266536640515,18,Retweet
151,614,N/A,2020-03-06 18:22:42,"b'RT @heytherehaIey: Our findings contradict that account. We analyzed footage and satellite imagery and worked with @iayongwa, who spoke to\xe2\x80\xa6'",0,"Agent of Hope, Jackass Central",Quancth,1235994230809481216,24,Retweet
152,245,N/A,2020-03-06 18:22:32,"b""RT @Mimimefo237: NYT satellite investigation team blames gov't for Ngarbuh massacre\n\n''The government claimed it was an accident \xe2\x80\x94 but our\xe2\x80\xa6""",0,"Washington, DC",chri_relief,1235994187855785989,17,Retweet
153,130,N/A,2020-03-06 18:22:16,"b'RT @heytherehaIey: THREAD: On February 14, over 20 people (mostly women and children) were killed in Ngarbuh village in #Cameroon. The gove\xe2\x80\xa6'",0,"Centre, Cameroon",StellaKinyuy,1235994120025501696,183,Retweet
154,1106,N/A,2020-03-06 18:22:05,"b'RT @heytherehaIey: THREAD: On February 14, over 20 people (mostly women and children) were killed in Ngarbuh village in #Cameroon. The gove\xe2\x80\xa6'",0,,edgardine,1235994074806706179,183,Retweet
155,215,N/A,2020-03-06 18:18:41,"b""RT @Mimimefo237: NYT satellite investigation team blames gov't for Ngarbuh massacre\n\n''The government claimed it was an accident \xe2\x80\x94 but our\xe2\x80\xa6""",0,Southern Cameroons,MartinShiyla,1235993219764281344,17,Retweet
156,132,N/A,2020-03-06 18:18:20,"b'RT @heytherehaIey: THREAD: On February 14, over 20 people (mostly women and children) were killed in Ngarbuh village in #Cameroon. The gove\xe2\x80\xa6'",0,"Berkeley, CA",MichaelElsanadi,1235993129263566848,183,Retweet
157,41570,N/A,2020-03-06 18:15:38,"b""NYT satellite investigation team blames gov't for Ngarbuh massacre\n\n''The government claimed it was an accident \xe2\x80\x94 b\xe2\x80\xa6 https://t.co/dzJ3BH5hPw""",15,Bamenda Cameroon ,Mimimefo237,1235992452118581248,17,Tweet
158,23,heytherehaIey,2020-03-06 18:12:36,b'@heytherehaIey @iayongwa Another #secessionnist terrorist propagandist who spoke with sources in #Ngarbuh. Coool!!! \xf0\x9f\x98\x8e\xf0\x9f\x98\x8e\xf0\x9f\x98\x8e',0,,wilfriedtabe,1235991685991141377,0,Reply
159,1157,N/A,2020-03-06 18:12:21,"b'RT @heytherehaIey: Witnesses told us this house was also burnt that day, when the attackers were moving b/t Ngarbuh 3 and Ngarbuh 2. The da\xe2\x80\xa6'",0,,BeaNdifor,1235991622250369025,26,Retweet
160,1157,N/A,2020-03-06 18:12:09,b'RT @heytherehaIey: Witnesses say 16 of the victims (incl. 12 children) were killed at this collection of homes in Ngarbuh 3. Three building\xe2\x80\xa6',0,,BeaNdifor,1235991574108164097,26,Retweet
161,1157,N/A,2020-03-06 18:12:03,"b'RT @heytherehaIey: Our findings contradict that account. We analyzed footage and satellite imagery and worked with @iayongwa, who spoke to\xe2\x80\xa6'",0,,BeaNdifor,1235991547734364160,24,Retweet
162,1157,N/A,2020-03-06 18:11:22,"b'RT @heytherehaIey: THREAD: On February 14, over 20 people (mostly women and children) were killed in Ngarbuh village in #Cameroon. The gove\xe2\x80\xa6'",0,,BeaNdifor,1235991377034559488,183,Retweet
163,418,N/A,2020-03-06 18:10:56,"b'RT @heytherehaIey: THREAD: On February 14, over 20 people (mostly women and children) were killed in Ngarbuh village in #Cameroon. The gove\xe2\x80\xa6'",0,Genève,FBradleyRoland,1235991266317479937,183,Retweet
164,15,N/A,2020-03-06 18:08:37,"b'RT @heytherehaIey: Witnesses told us this house was also burnt that day, when the attackers were moving b/t Ngarbuh 3 and Ngarbuh 2. The da\xe2\x80\xa6'",0,Bafoussam Cameroon,ban_geremi,1235990686689906689,26,Retweet
165,4,N/A,2020-03-06 18:01:31,"b'RT @JeanMarieBekon1: @heytherehaIey Just when the #ngarbuh incident is still fresh in people mind,#CAMSOLDIERS have don it again by killing\xe2\x80\xa6'",0,,JeanMarieBekon1,1235988897429143552,4,Retweet
166,193,N/A,2020-03-06 17:59:32,b'RT @Efi_8Efi: @heytherehaIey Ngarbuh is just a tip of the iceberg of the horror going on.',0,"Long Beach, CA",ReliableBarack,1235988399418417152,4,Retweet
167,193,N/A,2020-03-06 17:58:44,b'RT @heytherehaIey: The government has since established a commission of inquiry to investigate and reportedly arrested nine soldiers in con\xe2\x80\xa6',0,"Long Beach, CA",ReliableBarack,1235988199043973120,22,Retweet
168,7,N/A,2020-03-06 17:58:14,"b'RT @heytherehaIey: THREAD: On February 14, over 20 people (mostly women and children) were killed in Ngarbuh village in #Cameroon. The gove\xe2\x80\xa6'",0,,TravisBrownL1,1235988072522752000,183,Retweet
169,193,N/A,2020-03-06 17:57:49,"b'RT @heytherehaIey: Witnesses told us this house was also burnt that day, when the attackers were moving b/t Ngarbuh 3 and Ngarbuh 2. The da\xe2\x80\xa6'",0,"Long Beach, CA",ReliableBarack,1235987967115698176,26,Retweet
170,193,N/A,2020-03-06 17:56:07,b'RT @heytherehaIey: Witnesses say 16 of the victims (incl. 12 children) were killed at this collection of homes in Ngarbuh 3. Three building\xe2\x80\xa6',0,"Long Beach, CA",ReliableBarack,1235987538579517441,26,Retweet
171,193,N/A,2020-03-06 17:55:38,"b'RT @heytherehaIey: Our findings contradict that account. We analyzed footage and satellite imagery and worked with @iayongwa, who spoke to\xe2\x80\xa6'",0,"Long Beach, CA",ReliableBarack,1235987416701427712,24,Retweet
172,193,N/A,2020-03-06 17:54:51,"b'RT @heytherehaIey: THREAD: On February 14, over 20 people (mostly women and children) were killed in Ngarbuh village in #Cameroon. The gove\xe2\x80\xa6'",0,"Long Beach, CA",ReliableBarack,1235987218390532096,183,Retweet
173,29,N/A,2020-03-06 17:46:49,"b'RT @heytherehaIey: THREAD: On February 14, over 20 people (mostly women and children) were killed in Ngarbuh village in #Cameroon. The gove\xe2\x80\xa6'",0,Canada,TchindaKenfo,1235985199114186753,183,Retweet
174,282,N/A,2020-03-06 17:45:49,"b'RT @heytherehaIey: THREAD: On February 14, over 20 people (mostly women and children) were killed in Ngarbuh village in #Cameroon. The gove\xe2\x80\xa6'",0,Kinshasa ,cumpatria,1235984948651147265,183,Retweet
175,192,N/A,2020-03-06 17:45:42,"b'RT @heytherehaIey: THREAD: On February 14, over 20 people (mostly women and children) were killed in Ngarbuh village in #Cameroon. The gove\xe2\x80\xa6'",0,Hong Kong,bringbackthem,1235984917156282369,183,Retweet
176,25,N/A,2020-03-06 17:43:52,"b'RT @heytherehaIey: THREAD: On February 14, over 20 people (mostly women and children) were killed in Ngarbuh village in #Cameroon. The gove\xe2\x80\xa6'",0,Japan,judevom,1235984456802013185,183,Retweet
177,764,N/A,2020-03-06 17:43:36,"b'RT @heytherehaIey: THREAD: On February 14, over 20 people (mostly women and children) were killed in Ngarbuh village in #Cameroon. The gove\xe2\x80\xa6'",0,Gilroy Cali,albert_ndze,1235984389571403784,183,Retweet
178,225,N/A,2020-03-06 17:42:47,"b'RT @heytherehaIey: THREAD: On February 14, over 20 people (mostly women and children) were killed in Ngarbuh village in #Cameroon. The gove\xe2\x80\xa6'",0,"Pretoria, South Africa",YogaSivaya,1235984183484432384,183,Retweet
179,123,N/A,2020-03-06 17:42:28,"b'RT @pabiedu1: Int\xe2\x80\x99l leaders, what will you do to #StopTheGenocideinSouthernCameroons? Silence is no longer an option post the Ngarbuh Massa\xe2\x80\xa6'",0,,chabajong,1235984102936936448,18,Retweet
180,346,N/A,2020-03-06 17:42:23,b'RT @Daniel_Finnan: #Cameroon: @nytimes investigation using satellite imagery contradicts government line on massacre in Ngarbuh village. #A\xe2\x80\xa6',0,"Lynn, MA",SOkwukaogu,1235984084305956866,19,Retweet
181,911,N/A,2020-03-06 17:40:36,"b'RT @heytherehaIey: Witnesses told us this house was also burnt that day, when the attackers were moving b/t Ngarbuh 3 and Ngarbuh 2. The da\xe2\x80\xa6'",0,,franjoe51,1235983635347656710,26,Retweet
182,911,N/A,2020-03-06 17:40:07,b'RT @heytherehaIey: Witnesses say 16 of the victims (incl. 12 children) were killed at this collection of homes in Ngarbuh 3. Three building\xe2\x80\xa6',0,,franjoe51,1235983512198668291,26,Retweet
183,911,N/A,2020-03-06 17:39:57,"b'RT @heytherehaIey: Our findings contradict that account. We analyzed footage and satellite imagery and worked with @iayongwa, who spoke to\xe2\x80\xa6'",0,,franjoe51,1235983470083665923,24,Retweet
184,911,N/A,2020-03-06 17:39:13,"b'RT @heytherehaIey: THREAD: On February 14, over 20 people (mostly women and children) were killed in Ngarbuh village in #Cameroon. The gove\xe2\x80\xa6'",0,,franjoe51,1235983286838669313,183,Retweet
